"StornoWert";"CURRENCYCODE";"SALESID";"CUSTOMERREF";"PAYMMODE";"CUSTREF";"SALESID";"INVOICE_CUSTPAYMMODE";"SENDQUEUESTATUS";"expr5"
"39.9800000000000000";"EUR";"A0005868405";"1006465129";"payolution";"1006465129";"A0005868405";"payolution";"1";"39.9800000000000000"
"34.9800000000000000";"EUR";"A0005868411";"1006465144";"paypal";"1006465144";"A0005868411";"paypal";"1";"34.9800000000000000"
"16.1000000000000000";"EUR";"A0005868428";"1006475995";"H_PAY_CC";"";"";"";"";""
"129.8400000000000000";"EUR";"A0005868503";"1006477474";"paypal";"1006477474";"A0005868503";"paypal";"1";"129.8400000000000000"
"9.0900000000000000";"EUR";"A0005868619";"1006478167";"payolution";"1006478167";"A0005868619";"payolution";"1";"9.0900000000000000"
"169.9900000000000000";"EUR";"A0005868633";"1006478225";"H_PAY_CC";"";"";"";"";""
"219.5100000000000000";"EUR";"A0005868674";"1006478383";"DIR_DEB";"";"";"";"";""
"170.3000000000000000";"EUR";"A0005868687";"1006478342";"alipay";"";"";"";"";""
"59.9500000000000000";"EUR";"A0005868710";"1006478359";"H_PAY_CC";"1006478359";"A0005868710";"H_PAY_CC";"1";"59.9500000000000000"
"99.1100000000000000";"EUR";"A0005868800";"1006478879";"payolution";"";"";"";"";""
"22.1100000000000000";"EUR";"A0005868803";"1006478895";"DIR_DEB";"";"";"";"";""
"53.4200000000000000";"EUR";"A0005868808";"1006478909";"paypal";"1006478909";"A0005868808";"paypal";"1";"53.4200000000000000"
"15.2800000000000000";"EUR";"A0005868829";"1006478842";"paypal";"1006478842";"A0005868829";"paypal";"1";"15.2800000000000000"
"22.9800000000000000";"EUR";"A0005868834";"1006478866";"paypal";"1006478866";"A0005868834";"paypal";"1";"22.9800000000000000"
"94.1700000000000000";"EUR";"A0005868835";"1006478875";"payolution";"1006478875";"A0005868835";"payolution";"1";"94.1700000000000000"
"36.4400000000000000";"EUR";"A0005868844";"1006478934";"paypal";"1006478934";"A0005868844";"paypal";"1";"36.4400000000000000"
"66.2300000000000000";"EUR";"A0005868848";"1006478962";"paypal";"1006478962";"A0005868848";"paypal";"1";"66.2300000000000000"
"57.0600000000000000";"EUR";"A0005868865";"1006479005";"payolution";"1006479005";"A0005868865";"payolution";"1";"57.0600000000000000"
"53.9000000000000000";"EUR";"A0005868951";"1006479368";"paypal";"1006479368";"A0005868951";"paypal";"1";"53.9000000000000000"
"129.9900000000000000";"EUR";"A0005868952";"1006479371";"payolution";"1006479371";"A0005868952";"payolution";"1";"129.9900000000000000"
"78.8500000000000000";"EUR";"A0005868968";"1006464517";"DIR_DEB";"";"";"";"";""
"33.8400000000000000";"EUR";"A0005868969";"1006464518";"DIR_DEB";"";"";"";"";""
"14.9900000000000000";"EUR";"A0005868985";"1006464537";"paypal";"1006464537";"A0005868985";"paypal";"1";"14.9900000000000000"
"401.6600000000000000";"EUR";"A0005869010";"1006464571";"paypal";"1006464571";"A0005869010";"paypal";"1";"401.6600000000000000"
"1.4500000000000000";"EUR";"A0005869030";"1006464602";"H_PAY_CC";"1006464602";"A0005869030";"H_PAY_CC";"1";"1.4500000000000000"
"106.0100000000000000";"EUR";"A0005869032";"1006464603";"paypal";"1006464603";"A0005869032";"paypal";"1";"106.0100000000000000"
"18.2800000000000000";"EUR";"A0005869045";"1006464546";"payolution";"1006464546";"A0005869045";"payolution";"1";"18.2800000000000000"
"14.9900000000000000";"EUR";"A0005869047";"1006464547";"payolution";"1006464547";"A0005869047";"payolution";"1";"14.9900000000000000"
"22.9700000000000000";"EUR";"A0005869055";"1006464588";"payolution";"1006464588";"A0005869055";"payolution";"1";"22.9700000000000000"
"59.6800000000000000";"EUR";"A0005869073";"1006464645";"paypal";"1006464645";"A0005869073";"paypal";"1";"59.6800000000000000"
"15.9600000000000000";"EUR";"A0005869092";"1006464660";"paypal";"1006464660";"A0005869092";"paypal";"1";"15.9600000000000000"
"31.8400000000000000";"EUR";"A0005869106";"1006464994";"paypal";"";"";"";"";""
"71.9800000000000000";"EUR";"A0005869122";"1006464845";"paypal";"1006464845";"A0005869122";"paypal";"1";"71.9800000000000000"
"35.2600000000000000";"EUR";"A0005869171";"1006465169";"DIR_DEB";"";"";"";"";""
"29.6800000000000000";"EUR";"A0005869428";"1006464164";"DIR_DEB";"";"";"";"";""
"267.8100000000000000";"EUR";"A0005869439";"1006464180";"H_PAY_CC";"1006464180";"A0005869439";"H_PAY_CC";"1";"267.8100000000000000"
"396.7200000000000000";"EUR";"A0005869443";"1006464188";"paypal";"";"";"";"";""
"109.5800000000000000";"EUR";"A0005869458";"1006464277";"paypal";"1006464277";"A0005869458";"paypal";"1";"109.5800000000000000"
"12.8000000000000000";"EUR";"A0005869502";"1006464181";"paypal";"1006464181";"A0005869502";"paypal";"1";"12.8000000000000000"
"17.1400000000000000";"EUR";"A0005869504";"1006464193";"payolution";"1006464193";"A0005869504";"payolution";"1";"17.1400000000000000"
"30.3000000000000000";"EUR";"A0005869507";"1006464329";"payolution";"1006464329";"A0005869507";"payolution";"1";"30.3000000000000000"
"59.6700000000000000";"EUR";"A0005869513";"1006464296";"payolution";"1006464296";"A0005869513";"payolution";"1";"59.6700000000000000"
"199.7800000000000000";"EUR";"A0005869538";"1006464365";"payolution";"1006464365";"A0005869538";"payolution";"1";"199.7800000000000000"
"35.9800000000000000";"EUR";"A0005869552";"1006464380";"paypal";"1006464380";"A0005869552";"paypal";"1";"35.9800000000000000"
"0E-16";"EUR";"A0005869581";"1006464420";"paypal";"";"";"";"";""
"8.3500000000000000";"EUR";"A0005869629";"1006464481";"paypal";"1006464481";"A0005869629";"paypal";"1";"8.3500000000000000"
"24.9800000000000000";"EUR";"A0005869647";"1006464506";"DIR_DEB";"";"";"";"";""
"24.8900000000000000";"EUR";"A0005869651";"1006465011";"DIR_DEB";"";"";"";"";""
"25.1800000000000000";"EUR";"A0005869787";"1006480055";"H_PAY_CC";"1006480055";"A0005869787";"H_PAY_CC";"1";"25.1800000000000000"
"5.9400000000000000";"EUR";"A0005869820";"1006480069";"paypal";"1006480069";"A0005869820";"paypal";"1";"5.9400000000000000"
"12.9800000000000000";"EUR";"A0005869903";"1006480282";"DIR_DEB";"";"";"";"";""
"399.0000000000000000";"EUR";"A0005869908";"1006480285";"paypal";"1006480285";"A0005869908";"paypal";"1";"399.0000000000000000"
"95.4900000000000000";"EUR";"A0005869985";"1006480544";"payolution";"1006480544";"A0005869985";"payolution";"1";"95.4900000000000000"
"18.9800000000000000";"EUR";"A0005869989";"1006480547";"DIR_DEB";"";"";"";"";""
"57.8100000000000000";"EUR";"A0005870014";"1006465068";"DIR_DEB";"";"";"";"";""
"31.9400000000000000";"EUR";"A0005870015";"1006465072";"paypal";"1006465072";"A0005870015";"paypal";"1";"31.9400000000000000"
"99.9400000000000000";"EUR";"A0005870016";"1006465081";"paypal";"1006465081";"A0005870016";"paypal";"1";"99.9400000000000000"
"14.9900000000000000";"EUR";"A0005870017";"1006465090";"paypal";"1006465090";"A0005870017";"paypal";"1";"14.9900000000000000"
"24.4300000000000000";"EUR";"A0005870021";"1006465222";"paypal";"1006465222";"A0005870021";"paypal";"1";"24.4300000000000000"
"23.2500000000000000";"EUR";"A0005870023";"1006465233";"payolution";"1006465233";"A0005870023";"payolution";"1";"23.2500000000000000"
"13.3800000000000000";"EUR";"A0005870026";"1006479734";"payolution";"1006479734";"A0005870026";"payolution";"1";"13.3800000000000000"
"6.9900000000000000";"EUR";"A0005870027";"1006479966";"paypal";"1006479966";"A0005870027";"paypal";"1";"6.9900000000000000"
"55.2200000000000000";"EUR";"A0005870046";"1006479749";"paypal";"1006479749";"A0005870046";"paypal";"1";"55.2200000000000000"
"89.9800000000000000";"EUR";"A0005870049";"1006479871";"payolution";"1006479871";"A0005870049";"payolution";"1";"89.9800000000000000"
"7.8900000000000000";"EUR";"A0005870054";"1006481959";"DIR_DEB";"";"";"";"";""
"6.9900000000000000";"EUR";"A0005870056";"1006479903";"payolution";"1006479903";"A0005870056";"payolution";"1";"6.9900000000000000"
"6.9700000000000000";"EUR";"A0005870206";"1006465025";"paypal";"1006465025";"A0005870206";"paypal";"1";"6.9700000000000000"
"1.4100000000000000";"EUR";"A0005870370";"1006480433";"paypal";"1006480433";"A0005870370";"paypal";"1";"1.4100000000000000"
"3.9600000000000000";"EUR";"A0005870378";"1006480450";"paypal";"1006480450";"A0005870378";"paypal";"1";"3.9600000000000000"
"22.9400000000000000";"EUR";"A0005870395";"6000038526";"H_PAY_CC";"6000038526";"A0005870395";"H_PAY_CC";"1";"22.9400000000000000"
"104.7700000000000000";"EUR";"A0005870417";"312260690";"paypal";"312260690";"A0005870417";"paypal";"1";"104.7700000000000000"
"53.1700000000000000";"EUR";"A0005870458";"1006480622";"payolution";"1006480622";"A0005870458";"payolution";"1";"53.1700000000000000"
"27.9300000000000000";"EUR";"A0005870465";"1006480611";"payolution";"1006480611";"A0005870465";"payolution";"1";"27.9300000000000000"
"1.6800000000000000";"EUR";"A0005870489";"1006480682";"DIR_DEB";"";"";"";"";""
"43.8900000000000000";"EUR";"A0005870508";"1006480691";"paypal";"1006480691";"A0005870508";"paypal";"1";"43.8900000000000000"
"43.1700000000000000";"EUR";"A0005870513";"1006480716";"payolution";"1006480716";"A0005870513";"payolution";"1";"43.1700000000000000"
"31.9400000000000000";"EUR";"A0005870516";"1006480738";"PREPAY_HYP";"";"";"";"";""
"146.8500000000000000";"EUR";"A0005870550";"312260961";"paypal";"312260961";"A0005870550";"paypal";"1";"146.8500000000000000"
"20.8900000000000000";"EUR";"A0005870562";"312260980";"paypal";"312260980";"A0005870562";"paypal";"1";"20.8900000000000000"
"399.9900000000000000";"EUR";"A0005870569";"1006464714";"payolution";"1006464714";"A0005870569";"payolution";"1";"399.9900000000000000"
"389.0000000000000000";"EUR";"A0005870584";"1006464731";"H_PAY_CC";"1006464731";"A0005870584";"H_PAY_CC";"1";"389.0000000000000000"
"126.2200000000000000";"EUR";"A0005870592";"1006464740";"PREPAY_HYP";"";"";"";"";""
"219.9700000000000000";"EUR";"A0005870620";"1006464777";"PREPAY_HYP";"";"";"";"";""
"250.0000000000000000";"EUR";"A0005870632";"1006464788";"paypal";"1006464788";"A0005870632";"paypal";"1";"250.0000000000000000"
"182.4900000000000000";"EUR";"A0005870652";"1006464816";"paypal";"1006464816";"A0005870652";"paypal";"1";"182.4900000000000000"
"45.9800000000000000";"EUR";"A0005870688";"1006464861";"paypal";"1006464861";"A0005870688";"paypal";"1";"45.9800000000000000"
"17.4700000000000000";"EUR";"A0005870707";"1006464887";"payolution";"1006464887";"A0005870707";"payolution";"1";"17.4700000000000000"
"91.9600000000000000";"EUR";"A0005870712";"1006464891";"DIR_DEB";"";"";"";"";""
"110.5100000000000000";"EUR";"A0005870714";"1006464896";"payolution";"1006464896";"A0005870714";"payolution";"1";"110.5100000000000000"
"142.6600000000000000";"EUR";"A0005870732";"1006464973";"PREPAY_HYP";"";"";"";"";""
"31.5800000000000000";"EUR";"A0005870735";"1006464978";"paypal";"1006464978";"A0005870735";"paypal";"1";"31.5800000000000000"
"499.0000000000000000";"EUR";"A0005870747";"1006464998";"PREPAY_HYP";"";"";"";"";""
"20.9300000000000000";"EUR";"A0005870751";"1006465002";"DIR_DEB";"";"";"";"";""
"79.8700000000000000";"EUR";"A0005870832";"312257042";"paypal";"312257042";"A0005870832";"paypal";"1";"79.8700000000000000"
"39.8800000000000000";"EUR";"A0005871213";"7000003961";"H_PAY_CC";"7000003961";"A0005871213";"H_PAY_CC";"1";"39.8800000000000000"
"31.8100000000000000";"EUR";"A0005871240";"1006479611";"PREPAY_HYP";"";"";"";"";""
"199.9600000000000000";"EUR";"A0005871244";"1006479627";"DIR_DEB";"";"";"";"";""
"389.0000000000000000";"EUR";"A0005871246";"1006479624";"H_PAY_CC";"1006479624";"A0005871246";"H_PAY_CC";"1";"389.0000000000000000"
"25.2000000000000000";"EUR";"A0005871308";"1006479774";"alipay";"";"";"";"";""
"9.1900000000000000";"EUR";"A0005871353";"1006454594";"H_PAY_CC";"1006454594";"A0005871353";"H_PAY_CC";"1";"9.1900000000000000"
"389.0000000000000000";"EUR";"A0005871394";"1006481783";"H_PAY_CC";"1006481783";"A0005871394";"H_PAY_CC";"1";"389.0000000000000000"
"13.4800000000000000";"EUR";"A0005871600";"1006481836";"paypal";"1006481836";"A0005871600";"paypal";"1";"13.4800000000000000"
"75.5400000000000000";"EUR";"A0005871712";"1006479919";"DIR_DEB";"";"";"";"";""
"24.9400000000000000";"EUR";"A0005871759";"1006480116";"paypal";"1006480116";"A0005871759";"paypal";"1";"24.9400000000000000"
"32.4600000000000000";"EUR";"A0005871843";"1006480366";"payolution";"1006480366";"A0005871843";"payolution";"1";"32.4600000000000000"
"6.4900000000000000";"EUR";"A0005871899";"1006480530";"alipay";"";"";"";"";""
"3.9900000000000000";"EUR";"A0005871939";"1006480710";"paypal";"1006480710";"A0005871939";"paypal";"1";"3.9900000000000000"
"112.2800000000000000";"EUR";"A0005872209";"1006482167";"paypal";"";"";"";"";""
"14.4000000000000000";"EUR";"A0005872218";"1006482821";"payolution";"1006482821";"A0005872218";"payolution";"1";"14.4000000000000000"
"7.9400000000000000";"EUR";"A0005872222";"1006483024";"paypal";"1006483024";"A0005872222";"paypal";"1";"7.9400000000000000"
"4.6800000000000000";"EUR";"A0005872317";"1006483901";"paypal";"1006483901";"A0005872317";"paypal";"1";"4.6800000000000000"
"28.6400000000000000";"EUR";"A0005872801";"312256588";"DIR_DEB";"";"";"";"";""
"40.8900000000000000";"EUR";"A0005873056";"312259847";"paypal";"312259847";"A0005873056";"paypal";"1";"40.8900000000000000"
"35.8900000000000000";"EUR";"A0005873074";"312260106";"paypal";"312260106";"A0005873074";"paypal";"1";"35.8900000000000000"
"50.8800000000000000";"EUR";"A0005873111";"312260704";"DIR_DEB";"";"";"";"";""
"107.6800000000000000";"EUR";"A0005873235";"1006481299";"payolution";"1006481299";"A0005873235";"payolution";"1";"107.6800000000000000"
"47.4900000000000000";"EUR";"A0005873285";"1006481408";"paypal";"1006481408";"A0005873285";"paypal";"1";"47.4900000000000000"
"87.7600000000000000";"EUR";"A0005873299";"1006481454";"paypal";"1006481454";"A0005873299";"paypal";"1";"87.7600000000000000"
"22.7600000000000000";"EUR";"A0005873400";"1006481286";"paypal";"1006481286";"A0005873400";"paypal";"1";"22.7600000000000000"
"9.5600000000000000";"EUR";"A0005873410";"1006481595";"payolution";"1006481595";"A0005873410";"payolution";"1";"9.5600000000000000"
"37.9500000000000000";"EUR";"A0005873416";"1006481134";"payolution";"1006481134";"A0005873416";"payolution";"1";"37.9500000000000000"
"12.9400000000000000";"EUR";"A0005873419";"1006481435";"DIR_DEB";"";"";"";"";""
"19.9500000000000000";"EUR";"A0005873420";"1006481474";"paypal";"1006481474";"A0005873420";"paypal";"1";"19.9500000000000000"
"4.9800000000000000";"EUR";"A0005873422";"1006481860";"paypal";"1006481860";"A0005873422";"paypal";"1";"4.9800000000000000"
"49.8900000000000000";"EUR";"A0005873423";"1006481867";"H_PAY_CC";"1006481867";"A0005873423";"H_PAY_CC";"1";"49.8900000000000000"
"115.2700000000000000";"EUR";"A0005873468";"1006482472";"payolution";"1006482472";"A0005873468";"payolution";"1";"115.2700000000000000"
"91.7500000000000000";"EUR";"A0005873492";"1006482578";"alipay";"";"";"";"";""
"71.9800000000000000";"EUR";"A0005873530";"1006482666";"paypal";"1006482666";"A0005873530";"paypal";"1";"71.9800000000000000"
"78.1400000000000000";"EUR";"A0005873541";"1006482759";"paypal";"1006482759";"A0005873541";"paypal";"1";"78.1400000000000000"
"13.7000000000000000";"EUR";"A0005873638";"1006482199";"paypal";"1006482199";"A0005873638";"paypal";"1";"13.7000000000000000"
"26.8800000000000000";"EUR";"A0005873660";"1006482451";"H_PAY_CC";"1006482451";"A0005873660";"H_PAY_CC";"1";"26.8800000000000000"
"36.9700000000000000";"EUR";"A0005873700";"1006482543";"payolution";"1006482543";"A0005873700";"payolution";"1";"36.9700000000000000"
"254.6400000000000000";"EUR";"A0005873718";"1006482662";"paypal";"1006482662";"A0005873718";"paypal";"1";"254.6400000000000000"
"39.9000000000000000";"EUR";"A0005873766";"1006482814";"PREPAY_HYP";"";"";"";"";""
"254.9400000000000000";"EUR";"A0005873770";"1006482890";"H_PAY_CC";"1006482890";"A0005873770";"H_PAY_CC";"1";"254.9400000000000000"
"314.6600000000000000";"EUR";"A0005873771";"1006482891";"H_PAY_CC";"1006482891";"A0005873771";"H_PAY_CC";"1";"314.6600000000000000"
"178.1100000000000000";"EUR";"A0005873783";"1006482949";"H_PAY_CC";"";"";"";"";""
"3.9500000000000000";"EUR";"A0005873802";"1006482420";"paypal";"1006482420";"A0005873802";"paypal";"1";"3.9500000000000000"
"7.4900000000000000";"EUR";"A0005873805";"1006482775";"payolution";"1006482775";"A0005873805";"payolution";"1";"7.4900000000000000"
"19.9900000000000000";"EUR";"A0005873814";"1006484297";"payolution";"1006484297";"A0005873814";"payolution";"1";"19.9900000000000000"
"64.8800000000000000";"EUR";"A0005873828";"1006484559";"payolution";"1006484559";"A0005873828";"payolution";"1";"64.8800000000000000"
"9.8800000000000000";"EUR";"A0005873829";"1006484561";"paypal";"1006484561";"A0005873829";"paypal";"1";"9.8800000000000000"
"27.3900000000000000";"EUR";"A0005873837";"1006484320";"DIR_DEB";"";"";"";"";""
"12.9500000000000000";"EUR";"A0005873838";"1006484468";"H_PAY_CC";"1006484468";"A0005873838";"H_PAY_CC";"1";"12.9500000000000000"
"9.9800000000000000";"EUR";"A0005873840";"1006484500";"payolution";"1006484500";"A0005873840";"payolution";"1";"9.9800000000000000"
"22.8800000000000000";"EUR";"A0005873846";"1006484715";"paypal";"1006484715";"A0005873846";"paypal";"1";"22.8800000000000000"
"30.8800000000000000";"EUR";"A0005873847";"1006484747";"H_PAY_CC";"1006484747";"A0005873847";"H_PAY_CC";"1";"30.8800000000000000"
"101.9500000000000000";"EUR";"A0005873881";"1006484955";"H_PAY_CC";"";"";"";"";""
"168.4500000000000000";"EUR";"A0005873925";"1006485248";"alipay";"";"";"";"";""
"170.4600000000000000";"EUR";"A0005873939";"1006485412";"alipay";"";"";"";"";""
"13.7800000000000000";"EUR";"A0005873965";"1006485607";"paypal";"1006485607";"A0005873965";"paypal";"1";"13.7800000000000000"
"424.0900000000000000";"EUR";"A0005873997";"1006485873";"DIR_DEB";"";"";"";"";""
"42.8800000000000000";"EUR";"A0005874005";"312260833";"paypal";"312260833";"A0005874005";"paypal";"1";"42.8800000000000000"
"109.9900000000000000";"EUR";"A0005874006";"1006480864";"paypal";"1006480864";"A0005874006";"paypal";"1";"109.9900000000000000"
"7.0200000000000000";"EUR";"A0005874012";"1006481095";"paypal";"";"";"";"";""
"53.9200000000000000";"EUR";"A0005874014";"1006481107";"H_PAY_CC";"1006481107";"A0005874014";"H_PAY_CC";"1";"53.9200000000000000"
"15.9800000000000000";"EUR";"A0005874029";"1006481126";"DIR_DEB";"";"";"";"";""
"35.8900000000000000";"EUR";"A0005874050";"312260829";"paypal";"312260829";"A0005874050";"paypal";"1";"35.8900000000000000"
"92.7900000000000000";"EUR";"A0005874054";"312260857";"paypal";"312260857";"A0005874054";"paypal";"1";"92.7900000000000000"
"78.1400000000000000";"EUR";"A0005874056";"1006481183";"paypal";"1006481183";"A0005874056";"paypal";"1";"78.1400000000000000"
"32.0400000000000000";"EUR";"A0005874181";"1006481816";"paypal";"1006481816";"A0005874181";"paypal";"1";"32.0400000000000000"
"120.9700000000000000";"EUR";"A0005874203";"1006481910";"payolution";"1006481910";"A0005874203";"payolution";"1";"120.9700000000000000"
"729.9700000000000000";"EUR";"A0005874204";"1006481927";"H_PAY_CC";"";"";"";"";""
"5.7100000000000000";"EUR";"A0005874217";"1006481956";"alipay";"";"";"";"";""
"10.5700000000000000";"EUR";"A0005874241";"1006482123";"H_PAY_CC";"1006482123";"A0005874241";"H_PAY_CC";"1";"10.5700000000000000"
"35.9800000000000000";"EUR";"A0005874263";"1006482169";"paypal";"1006482169";"A0005874263";"paypal";"1";"35.9800000000000000"
"7.5500000000000000";"EUR";"A0005874288";"1006482241";"H_PAY_CC";"1006482241";"A0005874288";"H_PAY_CC";"1";"7.5500000000000000"
"164.9500000000000000";"EUR";"A0005874333";"1006487529";"alipay";"";"";"";"";""
"60.0800000000000000";"EUR";"A0005874358";"1006487618";"paypal";"1006487618";"A0005874358";"paypal";"1";"60.0800000000000000"
"187.4800000000000000";"EUR";"A0005874394";"1006490094";"paypal";"1006490094";"A0005874394";"paypal";"1";"187.4800000000000000"
"72.8000000000000000";"EUR";"A0005874419";"1006482912";"H_PAY_CC";"";"";"";"";""
"879.3400000000000000";"EUR";"A0005874433";"1006482973";"H_PAY_CC";"";"";"";"";""
"69.9500000000000000";"EUR";"A0005874461";"1006483016";"paypal";"1006483016";"A0005874461";"paypal";"1";"69.9500000000000000"
"101.9500000000000000";"EUR";"A0005874472";"1006483032";"H_PAY_CC";"";"";"";"";""
"30.4200000000000000";"EUR";"A0005874482";"1006483048";"payolution";"1006483048";"A0005874482";"payolution";"1";"30.4200000000000000"
"280.7200000000000000";"EUR";"A0005874493";"1006483060";"H_PAY_CC";"1006483060";"A0005874493";"H_PAY_CC";"1";"280.7200000000000000"
"99.0000000000000000";"EUR";"A0005874512";"1006483095";"paypal";"1006483095";"A0005874512";"paypal";"1";"99.0000000000000000"
"13.9900000000000000";"EUR";"A0005874514";"1006483224";"DIR_DEB";"";"";"";"";""
"45.9300000000000000";"EUR";"A0005874517";"1006483100";"payolution";"1006483100";"A0005874517";"payolution";"1";"46.6000000000000000"
"40.9700000000000000";"EUR";"A0005874518";"1006483101";"payolution";"1006483101";"A0005874518";"payolution";"1";"40.9700000000000000"
"14.9800000000000000";"EUR";"A0005874542";"1006483148";"paypal";"1006483148";"A0005874542";"paypal";"1";"14.9800000000000000"
"71.9800000000000000";"EUR";"A0005874571";"1006483206";"paypal";"1006483206";"A0005874571";"paypal";"1";"71.9800000000000000"
"109.9900000000000000";"EUR";"A0005874595";"1006483250";"PREPAY_HYP";"";"";"";"";""
"399.9900000000000000";"EUR";"A0005874631";"1006483302";"DIR_DEB";"";"";"";"";""
"14.9900000000000000";"EUR";"A0005874657";"1006483074";"payolution";"1006483074";"A0005874657";"payolution";"1";"14.9900000000000000"
"38.4700000000000000";"EUR";"A0005874673";"1006483936";"paypal";"1006483936";"A0005874673";"paypal";"1";"38.4700000000000000"
"33.8800000000000000";"EUR";"A0005874698";"312261233";"paypal";"312261233";"A0005874698";"paypal";"1";"33.8800000000000000"
"27.9800000000000000";"EUR";"A0005874711";"1006484164";"paypal";"1006484164";"A0005874711";"paypal";"1";"27.9800000000000000"
"71.0800000000000000";"EUR";"A0005874716";"1006484223";"H_PAY_CC";"1006484223";"A0005874716";"H_PAY_CC";"1";"71.0800000000000000"
"69.1300000000000000";"EUR";"A0005874728";"1006484250";"payolution";"1006484250";"A0005874728";"payolution";"1";"69.1300000000000000"
"17.4900000000000000";"EUR";"A0005874734";"1006484273";"payolution";"1006484273";"A0005874734";"payolution";"1";"17.4900000000000000"
"719.0000000000000000";"EUR";"A0005874759";"1006484389";"paypal";"1006484389";"A0005874759";"paypal";"1";"719.0000000000000000"
"32.9800000000000000";"EUR";"A0005874803";"1006484462";"DIR_DEB";"";"";"";"";""
"156.3300000000000000";"EUR";"A0005874849";"1006484670";"payolution";"1006484670";"A0005874849";"payolution";"1";"156.3300000000000000"
"41.8000000000000000";"EUR";"A0005874856";"1006484707";"PREPAY_HYP";"";"";"";"";""
"54.1600000000000000";"EUR";"A0005874861";"1006483334";"DIR_DEB";"";"";"";"";""
"61.0700000000000000";"EUR";"A0005874883";"1006483365";"payolution";"1006483365";"A0005874883";"payolution";"1";"61.0700000000000000"
"50.9800000000000000";"EUR";"A0005874887";"1006483372";"payolution";"1006483372";"A0005874887";"payolution";"1";"50.9800000000000000"
"70.9400000000000000";"EUR";"A0005874895";"1006483382";"payolution";"1006483382";"A0005874895";"payolution";"1";"70.9400000000000000"
"7.9300000000000000";"EUR";"A0005874899";"1006483386";"paypal";"1006483386";"A0005874899";"paypal";"1";"7.9300000000000000"
"118.2600000000000000";"EUR";"A0005874929";"1006483432";"DIR_DEB";"";"";"";"";""
"6.4800000000000000";"EUR";"A0005874943";"1006483449";"paypal";"1006483449";"A0005874943";"paypal";"1";"6.4800000000000000"
"15.4300000000000000";"EUR";"A0005874997";"1006483534";"paypal";"1006483534";"A0005874997";"paypal";"1";"15.4300000000000000"
"394.7500000000000000";"EUR";"A0005875012";"1006483559";"DIR_DEB";"";"";"";"";""
"43.9800000000000000";"EUR";"A0005875060";"1006483631";"paypal";"1006483631";"A0005875060";"paypal";"1";"43.9800000000000000"
"74.1000000000000000";"EUR";"A0005875105";"1006483695";"payolution";"1006483695";"A0005875105";"payolution";"1";"74.1000000000000000"
"399.9900000000000000";"EUR";"A0005875146";"1006483755";"PREPAY_HYP";"";"";"";"";""
"10.3900000000000000";"EUR";"A0005875153";"1006483762";"paypal";"1006483762";"A0005875153";"paypal";"1";"10.3900000000000000"
"121.6200000000000000";"EUR";"A0005875156";"1006483767";"DIR_DEB";"";"";"";"";""
"55.9700000000000000";"EUR";"A0005875164";"1006483777";"payolution";"1006483777";"A0005875164";"payolution";"1";"55.9700000000000000"
"42.8800000000000000";"EUR";"A0005875180";"1006483803";"paypal";"1006483803";"A0005875180";"paypal";"1";"42.8800000000000000"
"7.4700000000000000";"EUR";"A0005875186";"1006483811";"payolution";"1006483811";"A0005875186";"payolution";"1";"7.4700000000000000"
"15.9300000000000000";"EUR";"A0005875231";"1006483857";"PREPAY_HYP";"";"";"";"";""
"51.6800000000000000";"EUR";"A0005875260";"1006483697";"H_PAY_CC";"1006483697";"A0005875260";"H_PAY_CC";"1";"51.6800000000000000"
"44.6600000000000000";"EUR";"A0005875275";"1006484380";"paypal";"1006484380";"A0005875275";"paypal";"1";"44.6600000000000000"
"15.4800000000000000";"EUR";"A0005875277";"1006484406";"DIR_DEB";"";"";"";"";""
"27.9800000000000000";"EUR";"A0005875295";"1006484033";"paypal";"1006484033";"A0005875295";"paypal";"1";"27.9800000000000000"
"3.9900000000000000";"EUR";"A0005875297";"1006484043";"payolution";"1006484043";"A0005875297";"payolution";"1";"3.9900000000000000"
"10.0800000000000000";"EUR";"A0005875301";"1006484073";"payolution";"1006484073";"A0005875301";"payolution";"1";"10.0800000000000000"
"37.9800000000000000";"EUR";"A0005875302";"1006484764";"paypal";"1006484764";"A0005875302";"paypal";"1";"37.9800000000000000"
"101.9500000000000000";"EUR";"A0005875321";"1006484891";"H_PAY_CC";"";"";"";"";""
"178.1100000000000000";"EUR";"A0005875325";"1006484940";"H_PAY_CC";"";"";"";"";""
"56.8300000000000000";"EUR";"A0005875447";"312261309";"paypal";"312261309";"A0005875447";"paypal";"1";"56.8300000000000000"
"68.8200000000000000";"EUR";"A0005875515";"312261456";"paypal";"312261456";"A0005875515";"paypal";"1";"68.8200000000000000"
"32.9500000000000000";"EUR";"A0005875528";"1006483733";"PREPAY_HYP";"";"";"";"";""
"399.0000000000000000";"EUR";"A0005875595";"1006484088";"paypal";"1006484088";"A0005875595";"paypal";"1";"399.0000000000000000"
"15.9900000000000000";"EUR";"A0005875602";"1006484108";"DIR_DEB";"";"";"";"";""
"13.3800000000000000";"EUR";"A0005875604";"1006484102";"paypal";"1006484102";"A0005875604";"paypal";"1";"13.3800000000000000"
"40.8800000000000000";"EUR";"A0005875617";"312261502";"H_PAY_CC";"312261502";"A0005875617";"H_PAY_CC";"1";"40.8800000000000000"
"116.8500000000000000";"EUR";"A0005875627";"312261525";"paypal";"312261525";"A0005875627";"paypal";"1";"116.8500000000000000"
